"V1" "V4"
"ENSG00000173376" 19
"ENSG00000130203" 3
"ENSG00000179085" 1
"ENSG00000146476" 9
"ENSG00000011600" 5
"ENSG00000243056" 3
"ENSG00000184634" 49
"ENSG00000119900" 10
"ENSG00000135114" 8
"ENSG00000108510" 34
"ENSG00000160201" 13
"ENSG00000026297" 5
"ENSG00000181634" 6
"ENSG00000099330" 6
"ENSG00000107165" 17
"ENSG00000054118" 29
"ENSG00000072163" 9
"ENSG00000169247" 21
"ENSG00000131471" 17
"ENSG00000165633" 28
"ENSG00000185338" 16
"ENSG00000137440" 5
"ENSG00000072401" 5
"ENSG00000119048" 2
"ENSG00000133961" 7
"ENSG00000109332" 4
"ENSG00000173653" 6
"ENSG00000131508" 1
"ENSG00000152795" 9
"ENSG00000182247" 4
"ENSG00000067048" 2
"ENSG00000079134" 13
"ENSG00000170142" 3
"ENSG00000138735" 17
"ENSG00000100918" 3
"ENSG00000091583" 15
"ENSG00000142192" 11
"ENSG00000198931" 3
"ENSG00000142515" 12
"ENSG00000026103" 13
"ENSG00000117560" 9
"ENSG00000146950" 38
"ENSG00000240583" 6
"ENSG00000167580" 4
"ENSG00000150991" 11
"ENSG00000084676" 20
"ENSG00000109270" 1
"ENSG00000182179" 11
"ENSG00000090539" 19
"ENSG00000130985" 15
"ENSG00000073734" 41
"ENSG00000100387" 2
"ENSG00000077721" 6
"ENSG00000106263" 14
"ENSG00000070413" 14
"ENSG00000184110" 1
"ENSG00000148908" 4
"ENSG00000185651" 2
"ENSG00000185950" 22
"ENSG00000119314" 11
"ENSG00000182901" 41
"ENSG00000107581" 18
"ENSG00000159197" 7
"ENSG00000127074" 7
"ENSG00000177889" 5
"ENSG00000130811" 1
"ENSG00000130489" 4
"ENSG00000159788" 24
"ENSG00000147677" 7
"ENSG00000112077" 17
"ENSG00000169139" 4
"ENSG00000100353" 8
"ENSG00000143333" 3
"ENSG00000175390" 3
"ENSG00000165272" 5
"ENSG00000140199" 17
"ENSG00000171885" 11
"ENSG00000161798" 4
"ENSG00000086159" 4
"ENSG00000165269" 2
"ENSG00000103569" 11
"ENSG00000169083" 44
"ENSG00000091262" 32
"ENSG00000078061" 17
"ENSG00000143942" 2
"ENSG00000184787" 2
"ENSG00000159423" 13
"ENSG00000132388" 2
"ENSG00000103275" 3
"ENSG00000135164" 11
"ENSG00000186591" 3
"ENSG00000173273" 15
"ENSG00000154845" 12
"ENSG00000163914" 8
"ENSG00000116030" 1
"ENSG00000118640" 6
"ENSG00000117533" 2
"ENSG00000108312" 12
"ENSG00000080493" 21
"ENSG00000185974" 15
"ENSG00000153560" 6
"ENSG00000075151" 29
"ENSG00000152214" 22
"ENSG00000154277" 4
"ENSG00000104915" 4
"ENSG00000107018" 5
"ENSG00000126581" 6
"ENSG00000143622" 7
"ENSG00000118939" 6
"ENSG00000124222" 9
"ENSG00000204227" 14
"ENSG00000135604" 9
"ENSG00000164327" 32
"ENSG00000095139" 7
"ENSG00000113595" 11
"ENSG00000143761" 1
"ENSG00000134287" 2
"ENSG00000168374" 1
"ENSG00000175906" 4
"ENSG00000261359" 1
"ENSG00000182272" 28
"ENSG00000187010" 3
"ENSG00000188672" 6
"ENSG00000114062" 23
"ENSG00000106615" 5
"ENSG00000084623" 3
"ENSG00000104131" 3
"ENSG00000175564" 6
"ENSG00000175567" 4
"ENSG00000019169" 39
"ENSG00000162734" 2
"ENSG00000111786" 1
"ENSG00000149021" 1
"ENSG00000108417" 13
"ENSG00000102100" 4
"ENSG00000126337" 12
"ENSG00000109814" 11
"ENSG00000148154" 5
"ENSG00000171360" 16
"ENSG00000004059" 3
"ENSG00000165527" 4
"ENSG00000168970" 16
"ENSG00000118520" 6
"ENSG00000109424" 5
"ENSG00000081181" 3
"ENSG00000067560" 15
"ENSG00000143878" 6
"ENSG00000155366" 4
"ENSG00000117000" 26
"ENSG00000163794" 3
"ENSG00000140522" 11
"ENSG00000114638" 11
"ENSG00000107014" 9
"ENSG00000156096" 31
"ENSG00000109181" 24
"ENSG00000257594" 9
"ENSG00000171234" 25
"ENSG00000185000" 3
"ENSG00000169385" 4
"ENSG00000197888" 21
"ENSG00000129538" 2
"ENSG00000196620" 17
"ENSG00000258818" 4
"ENSG00000169344" 17
"ENSG00000094880" 7
"ENSG00000169397" 9
"ENSG00000174607" 14
"ENSG00000125910" 7
"ENSG00000115963" 4
"ENSG00000177105" 3
"ENSG00000175220" 2
"ENSG00000089820" 15
"ENSG00000068001" 4
"ENSG00000100852" 33
"ENSG00000047648" 34
"ENSG00000169764" 7
"ENSG00000183340" 7
"ENSG00000141522" 3
"ENSG00000111348" 6
"ENSG00000213516" 4
"ENSG00000242173" 3
"ENSG00000168421" 7
"ENSG00000163046" 4
"ENSG00000176896" 3
"ENSG00000268988" 11
"ENSG00000203923" 4
"ENSG00000076248" 3
"ENSG00000187955" 70
"ENSG00000121481" 6
"ENSG00000131408" 15
"ENSG00000114316" 16
"ENSG00000063978" 5
"ENSG00000183696" 3
"ENSG00000204256" 18
"ENSG00000127870" 12
"ENSG00000183574" 3
"ENSG00000110375" 3
"ENSG00000135828" 13
"ENSG00000114491" 6
"ENSG00000143179" 6
"ENSG00000148341" 6
"ENSG00000169413" 2
"ENSG00000129028" 5
"ENSG00000134278" 9
"ENSG00000215717" 1
"ENSG00000115946" 4
"ENSG00000218823" 19
"ENSG00000140740" 5
"ENSG00000010256" 5
"ENSG00000187416" 8
"ENSG00000170615" 29
"ENSG00000169021" 2
"ENSG00000126088" 2
"ENSG00000188177" 22
"ENSG00000173660" 2
"ENSG00000164163" 10
"ENSG00000023191" 7
"ENSG00000156467" 2
"ENSG00000100373" 5
"ENSG00000176393" 8
"ENSG00000084090" 5
"ENSG00000077348" 5
"ENSG00000163104" 20
"ENSG00000105419" 7
"ENSG00000156265" 1
"ENSG00000118096" 2
"ENSG00000106392" 6
"ENSG00000125879" 5
"ENSG00000162607" 16
"ENSG00000005100" 6
"ENSG00000042781" 203
"ENSG00000188690" 5
"ENSG00000167011" 9
"ENSG00000105698" 5
"ENSG00000158773" 6
"ENSG00000010319" 16
"ENSG00000125912" 11
"ENSG00000125734" 8
"ENSG00000145780" 6
"ENSG00000078070" 20
"ENSG00000132911" 26
"ENSG00000137843" 9
"ENSG00000079257" 5
"ENSG00000269964" 28
"ENSG00000165915" 5
"ENSG00000182077" 38
"ENSG00000156414" 32
"ENSG00000104892" 17
"ENSG00000222005" 3
"ENSG00000187600" 5
"ENSG00000141349" 3
"ENSG00000205639" 17
"ENSG00000186628" 15
"ENSG00000196600" 19
"ENSG00000156232" 8
"ENSG00000216588" 4
"ENSG00000273111" 8
"ENSG00000047936" 57
"ENSG00000143365" 10
"ENSG00000185008" 82
"ENSG00000169855" 52
"ENSG00000149489" 4
"ENSG00000214447" 8
"ENSG00000067900" 28
"ENSG00000198963" 28
"ENSG00000196800" 5
"ENSG00000069667" 10
"ENSG00000145919" 2
"ENSG00000163170" 1
"ENSG00000173542" 4
"ENSG00000169951" 6
"ENSG00000164211" 7
"ENSG00000161664" 7
"ENSG00000178021" 13
"ENSG00000134987" 25
"ENSG00000270316" 5
"ENSG00000241043" 1
"ENSG00000100258" 6
"ENSG00000257008" 17
"ENSG00000066697" 8
"ENSG00000180592" 14
"ENSG00000283154" 14
"ENSG00000196865" 12
"ENSG00000186583" 12
"ENSG00000182645" 13
"ENSG00000188089" 19
"ENSG00000162621" 51
"ENSG00000156381" 2
"ENSG00000116721" 5
"ENSG00000143624" 20
"ENSG00000120952" 20
"ENSG00000060237" 31
"ENSG00000198142" 4
"ENSG00000017483" 6
"ENSG00000135314" 11
"ENSG00000131188" 3
"ENSG00000184986" 4
"ENSG00000100335" 5
"ENSG00000198960" 2
"ENSG00000139174" 27
"ENSG00000116726" 14
"ENSG00000113621" 6
"ENSG00000073536" 11
"ENSG00000131507" 2
"ENSG00000117481" 6
"ENSG00000171431" 16
"ENSG00000175471" 41
"ENSG00000123243" 32
"ENSG00000078902" 5
"ENSG00000139835" 13
"ENSG00000181513" 5
"ENSG00000091656" 180
"ENSG00000172345" 3
"ENSG00000052126" 20
"ENSG00000184436" 1
"ENSG00000182521" 4
"ENSG00000011275" 13
"ENSG00000164877" 12
"ENSG00000134548" 3
"ENSG00000187957" 29
"ENSG00000187231" 17
"ENSG00000183034" 18
"ENSG00000134717" 3
"ENSG00000152076" 2
"ENSG00000186471" 4
"ENSG00000197106" 21
"ENSG00000154743" 5
"ENSG00000138050" 9
"ENSG00000122435" 13
"ENSG00000033100" 9
"ENSG00000142252" 4
"ENSG00000106526" 2
"ENSG00000100565" 19
"ENSG00000266967" 2
"ENSG00000134152" 9
"ENSG00000128191" 9
"ENSG00000102890" 4
"ENSG00000144824" 40
"ENSG00000166965" 3
"ENSG00000163155" 3
"ENSG00000185899" 15
"ENSG00000196378" 12
"ENSG00000103264" 13
"ENSG00000214357" 15
"ENSG00000135226" 17
"ENSG00000104518" 8
"ENSG00000008869" 33
"ENSG00000132600" 17
"ENSG00000235942" 6
"ENSG00000166479" 7
"ENSG00000175213" 11
"ENSG00000203786" 28
"ENSG00000086848" 5
"ENSG00000182871" 36
"ENSG00000135220" 15
"ENSG00000140691" 22
"ENSG00000172673" 28
"ENSG00000143183" 5
"ENSG00000088826" 13
"ENSG00000151033" 2
"ENSG00000130511" 8
"ENSG00000204524" 13
"ENSG00000139344" 9
"ENSG00000149231" 13
"ENSG00000114248" 10
"ENSG00000173262" 16
"ENSG00000132321" 26
"ENSG00000105357" 60
"ENSG00000175600" 11
"ENSG00000224051" 4
"ENSG00000135686" 11
"ENSG00000111404" 8
"ENSG00000197497" 27
"ENSG00000103018" 1
"ENSG00000123810" 3
"ENSG00000144120" 6
"ENSG00000165959" 21
"ENSG00000136490" 3
"ENSG00000157856" 19
"ENSG00000125999" 11
"ENSG00000166896" 5
"ENSG00000158526" 4
"ENSG00000198331" 6
"ENSG00000147256" 22
"ENSG00000107897" 7
"ENSG00000184995" 9
"ENSG00000172421" 14
"ENSG00000131969" 6
"ENSG00000173389" 7
"ENSG00000131944" 7
"ENSG00000134955" 14
"ENSG00000150433" 3
"ENSG00000145198" 20
"ENSG00000174004" 18
"ENSG00000185085" 15
"ENSG00000179532" 73
"ENSG00000166363" 10
"ENSG00000279486" 10
"ENSG00000143520" 86
"ENSG00000197915" 59
"ENSG00000205359" 40
"ENSG00000153815" 12
"ENSG00000146833" 4
"ENSG00000158423" 6
"ENSG00000255298" 13
"ENSG00000168237" 5
"ENSG00000140025" 3
"ENSG00000198870" 13
"ENSG00000164088" 2
"ENSG00000157570" 6
"ENSG00000187553" 8
"ENSG00000170953" 11
"ENSG00000175329" 9
"ENSG00000184611" 57
"ENSG00000171014" 20
"ENSG00000160410" 15
"ENSG00000181499" 26
"ENSG00000184887" 13
"ENSG00000196248" 17
"ENSG00000127311" 22
"ENSG00000236981" 19
"ENSG00000162878" 8
"ENSG00000156050" 12
"ENSG00000140043" 2
"ENSG00000185264" 10
"ENSG00000166527" 12
"ENSG00000173239" 10
"ENSG00000234560" 23
"ENSG00000100036" 7
"ENSG00000277494" 5
"ENSG00000112877" 15
"ENSG00000160051" 6
"ENSG00000167721" 9
"ENSG00000105011" 4
"ENSG00000171681" 32
"ENSG00000078177" 31
"ENSG00000011114" 21
"ENSG00000154114" 6
"ENSG00000185792" 46
"ENSG00000182261" 31
"ENSG00000158077" 43
"ENSG00000184330" 6
"ENSG00000120805" 4
"ENSG00000054392" 19
"ENSG00000165462" 9
"ENSG00000213465" 2
"ENSG00000173065" 12
"ENSG00000138175" 3
"ENSG00000069329" 10
"ENSG00000143437" 17
"ENSG00000182223" 9
"ENSG00000007923" 13
"ENSG00000120500" 12
"ENSG00000020256" 18
"ENSG00000137486" 9
"ENSG00000141480" 5
"ENSG00000213995" 5
"ENSG00000134294" 11
"ENSG00000101199" 12
"ENSG00000170054" 10
"ENSG00000166396" 18
"ENSG00000174992" 4
"ENSG00000174292" 7
"ENSG00000154380" 13
"ENSG00000100299" 7
"ENSG00000113273" 12
"ENSG00000196338" 11
"ENSG00000106603" 1
"ENSG00000196497" 13
"ENSG00000167671" 10
"ENSG00000101846" 15
"ENSG00000072609" 14
"ENSG00000133131" 16
"ENSG00000197702" 5
"ENSG00000126246" 10
"ENSG00000006756" 12
"ENSG00000088298" 12
"ENSG00000121964" 18
"ENSG00000158850" 4
"ENSG00000133313" 13
"ENSG00000062096" 20
"ENSG00000117411" 7
"ENSG00000164051" 11
"ENSG00000129744" 9
"ENSG00000105877" 132
"ENSG00000069248" 17
"ENSG00000127125" 6
"ENSG00000121578" 9
"ENSG00000110013" 5
"ENSG00000053770" 12
"ENSG00000215440" 9
"ENSG00000156219" 10
"ENSG00000162630" 13
"ENSG00000103591" 6
"ENSG00000172318" 14
"ENSG00000177565" 47
"ENSG00000169255" 8
"ENSG00000060339" 25
"ENSG00000107223" 3
"ENSG00000174080" 3
"ENSG00000140943" 20
"ENSG00000164168" 9
"ENSG00000006530" 9
"ENSG00000111339" 8
"ENSG00000099889" 18
"ENSG00000136861" 32
"ENSG00000112697" 17
"ENSG00000197444" 44
"ENSG00000181396" 6
"ENSG00000187581" 2
"ENSG00000108846" 34
"ENSG00000138442" 8
"ENSG00000104763" 4
"ENSG00000101746" 28
"ENSG00000117625" 9
"ENSG00000068985" 6
"ENSG00000102595" 31
"ENSG00000128563" 3
"ENSG00000139352" 5
"ENSG00000104299" 9
"ENSG00000154237" 36
"ENSG00000215788" 7
"ENSG00000162408" 22
"ENSG00000102871" 6
"ENSG00000127366" 10
"ENSG00000130309" 9
"ENSG00000111880" 12
"ENSG00000197858" 8
"ENSG00000152818" 69
"ENSG00000163646" 5
"ENSG00000101654" 6
"ENSG00000105717" 9
"ENSG00000123576" 15
"ENSG00000077232" 20
"ENSG00000167562" 13
"ENSG00000183734" 1
"ENSG00000052841" 29
"ENSG00000089876" 9
"ENSG00000137513" 7
"ENSG00000182584" 1
"ENSG00000141505" 5
"ENSG00000179299" 18
"ENSG00000161944" 7
"ENSG00000129173" 21
"ENSG00000101440" 4
"ENSG00000084112" 14
"ENSG00000126522" 4
"ENSG00000163913" 21
"ENSG00000104946" 13
"ENSG00000186458" 2
"ENSG00000058799" 5
"ENSG00000090989" 23
"ENSG00000100379" 6
"ENSG00000105176" 9
"ENSG00000091009" 16
"ENSG00000196433" 16
"ENSG00000074266" 13
"ENSG00000145990" 6
"ENSG00000167766" 11
"ENSG00000172171" 6
"ENSG00000114520" 5
"ENSG00000082684" 33
"ENSG00000151092" 15
"ENSG00000137941" 24
"ENSG00000112335" 4
"ENSG00000125089" 26
"ENSG00000179941" 14
"ENSG00000107862" 30
"ENSG00000119326" 16
"ENSG00000135074" 39
"ENSG00000198178" 11
"ENSG00000125735" 8
"ENSG00000106948" 17
"ENSG00000155959" 3
"ENSG00000121858" 6
"ENSG00000160293" 21
"ENSG00000125657" 3
"ENSG00000161955" 1
"ENSG00000162692" 28
"ENSG00000239697" 4
"ENSG00000135917" 10
"ENSG00000135951" 21
"ENSG00000070669" 16
"ENSG00000167977" 4
"ENSG00000036054" 19
"ENSG00000122122" 8
"ENSG00000068489" 11
"ENSG00000139722" 7
"ENSG00000197520" 9
"ENSG00000108381" 7
"ENSG00000112685" 17
"ENSG00000198363" 17
"ENSG00000204406" 33
"ENSG00000164512" 16
"ENSG00000130707" 9
"ENSG00000112167" 4
"ENSG00000042088" 14
"ENSG00000169957" 17
"ENSG00000011426" 25
"ENSG00000152455" 7
"ENSG00000183878" 6
"ENSG00000101605" 36
"ENSG00000103091" 15
"ENSG00000147050" 59
"ENSG00000137275" 12
"ENSG00000168152" 18
"ENSG00000206530" 29
"ENSG00000083093" 23
"ENSG00000198382" 21
"ENSG00000006788" 55
"ENSG00000022976" 4
"ENSG00000131914" 4
"ENSG00000125753" 6
"ENSG00000214193" 13
"ENSG00000169372" 4
"ENSG00000141968" 38
"ENSG00000135116" 1
"ENSG00000143537" 10
"ENSG00000112715" 5
"ENSG00000168615" 18
"ENSG00000111424" 5
"ENSG00000150630" 25
"ENSG00000173511" 3
"ENSG00000204396" 16
"ENSG00000203463" 18
"ENSG00000125351" 14
"ENSG00000175130" 4
"ENSG00000130023" 17
"ENSG00000132669" 19
"ENSG00000140563" 30
"ENSG00000177542" 4
"ENSG00000204421" 2
"ENSG00000180917" 10
"ENSG00000151789" 25
"ENSG00000163877" 13
"ENSG00000058729" 8
"ENSG00000104231" 5
"ENSG00000102387" 14
"ENSG00000168216" 19
"ENSG00000141579" 14
"ENSG00000073146" 27
"ENSG00000086712" 12
"ENSG00000196372" 5
"ENSG00000037637" 13
"ENSG00000170954" 19
"ENSG00000204576" 3
"ENSG00000119778" 39
"ENSG00000180263" 30
"ENSG00000111971" 2
"ENSG00000165280" 14
"ENSG00000139985" 19
"ENSG00000167394" 12
"ENSG00000148399" 6
"ENSG00000035403" 19
"ENSG00000134007" 14
"ENSG00000102796" 3
"ENSG00000165637" 3
"ENSG00000114948" 22
"ENSG00000213585" 2
"ENSG00000205352" 3
"ENSG00000035499" 12
"ENSG00000197070" 5
"ENSG00000078668" 3
"ENSG00000269713" 4
"ENSG00000168619" 39
"ENSG00000090621" 11
"ENSG00000169062" 12
"ENSG00000164610" 6
"ENSG00000026025" 19
"ENSG00000092820" 10
"ENSG00000101290" 7
"ENSG00000102218" 8
"ENSG00000114812" 10
"ENSG00000104237" 107
"ENSG00000146469" 9
"ENSG00000103769" 2
"ENSG00000135535" 2
"ENSG00000156313" 22
"ENSG00000106018" 17
"ENSG00000157873" 18
"ENSG00000111011" 9
"ENSG00000273608" 24
"ENSG00000111271" 17
"ENSG00000168917" 9
"ENSG00000121931" 23
"ENSG00000147408" 11
"ENSG00000152092" 79
"ENSG00000147799" 22
"ENSG00000136295" 10
"ENSG00000117601" 7
"ENSG00000114127" 40
"ENSG00000126226" 10
"ENSG00000169064" 49
"ENSG00000140836" 63
"ENSG00000182810" 7
"ENSG00000107771" 16
"ENSG00000159069" 3
"ENSG00000216937" 21
"ENSG00000123268" 7
"ENSG00000164654" 12
"ENSG00000157445" 55
"ENSG00000105136" 14
"ENSG00000162772" 3
"ENSG00000001629" 22
"ENSG00000165055" 4
"ENSG00000128272" 11
"ENSG00000147059" 1
"ENSG00000134463" 6
"ENSG00000144229" 99
"ENSG00000143971" 15
"ENSG00000076770" 9
"ENSG00000115295" 17
"ENSG00000179387" 5
"ENSG00000140506" 11
"ENSG00000128564" 7
"ENSG00000118492" 59
"ENSG00000134086" 89
"ENSG00000069206" 45
"ENSG00000086666" 2
"ENSG00000163444" 2
"ENSG00000127831" 15
"ENSG00000168040" 6
"ENSG00000092531" 6
"ENSG00000196689" 10
"ENSG00000169575" 7
"ENSG00000243509" 6
"ENSG00000028116" 13
"ENSG00000063601" 13
"ENSG00000100749" 7
"ENSG00000107186" 41
"ENSG00000134265" 11
"ENSG00000105402" 8
"ENSG00000178177" 11
"ENSG00000138363" 8
"ENSG00000149311" 100
"ENSG00000142599" 27
"ENSG00000172238" 8
"ENSG00000177556" 2
"ENSG00000163399" 21
"ENSG00000018625" 43
"ENSG00000105409" 24
"ENSG00000075673" 35
"ENSG00000147852" 11
"ENSG00000167995" 16
"ENSG00000104312" 10
"ENSG00000197713" 6
"ENSG00000110799" 55
"ENSG00000186891" 11
"ENSG00000100316" 8
"ENSG00000116745" 20
"ENSG00000174444" 7
"ENSG00000108370" 15
"ENSG00000140986" 10
"ENSG00000015285" 14
"ENSG00000185559" 6
"ENSG00000124159" 22
"ENSG00000122406" 17
"ENSG00000115935" 17
"ENSG00000076344" 4
"ENSG00000174871" 3
"ENSG00000132681" 33
"ENSG00000143153" 3
"ENSG00000101782" 8
"ENSG00000129244" 4
"ENSG00000069849" 5
"ENSG00000137731" 2
"ENSG00000196296" 16
"ENSG00000174437" 16
"ENSG00000074370" 12
"ENSG00000132383" 10
"ENSG00000109072" 8
"ENSG00000163032" 5
"ENSG00000106399" 1
"ENSG00000105501" 22
"ENSG00000117748" 4
"ENSG00000086730" 7
"ENSG00000173535" 4
"ENSG00000148303" 1
"ENSG00000106665" 26
"ENSG00000120889" 8
"ENSG00000163682" 3
"ENSG00000106789" 13
"ENSG00000141655" 21
"ENSG00000161016" 6
"ENSG00000173530" 9
"ENSG00000142676" 10
"ENSG00000109501" 15
"ENSG00000010219" 15
"ENSG00000147403" 7
"ENSG00000166483" 12
"ENSG00000131779" 5
"ENSG00000167526" 1
"ENSG00000136155" 22
"ENSG00000197958" 2
"ENSG00000104689" 6
"ENSG00000280021" 18
"ENSG00000070961" 18
"ENSG00000157087" 40
"ENSG00000254685" 12
"ENSG00000067842" 32
"ENSG00000058668" 24
"ENSG00000105675" 33
"ENSG00000186009" 12
"ENSG00000166439" 10
"ENSG00000089009" 9
"ENSG00000106682" 6
"ENSG00000130957" 6
"ENSG00000147604" 1
"ENSG00000108379" 6
"ENSG00000063177" 3
"ENSG00000105989" 15
"ENSG00000122026" 4
"ENSG00000115596" 8
"ENSG00000203877" 6
"ENSG00000108298" 11
"ENSG00000114251" 10
"ENSG00000116251" 18
"ENSG00000188064" 5
"ENSG00000154764" 15
"ENSG00000075290" 10
"ENSG00000198242" 5
"ENSG00000061492" 11
"ENSG00000184459" 14
"ENSG00000125084" 9
"ENSG00000278763" 1
"ENSG00000265681" 2
"ENSG00000174748" 1
"ENSG00000185049" 18
"ENSG00000158955" 11
"ENSG00000114391" 2
"ENSG00000143816" 17
"ENSG00000131469" 2
"ENSG00000165392" 23
"ENSG00000161970" 2
"ENSG00000166441" 2
"ENSG00000156482" 2
"ENSG00000162244" 1
"ENSG00000108107" 3
"ENSG00000175287" 6
"ENSG00000169884" 5
"ENSG00000134245" 10
"ENSG00000214026" 8
"ENSG00000085741" 13
"ENSG00000109475" 2
"ENSG00000100219" 9
"ENSG00000182899" 2
"ENSG00000197756" 4
"ENSG00000124343" 4
"ENSG00000158125" 37
"ENSG00000172809" 1
"ENSG00000071082" 1
"ENSG00000184937" 15
"ENSG00000144713" 2
"ENSG00000089157" 7
"ENSG00000137818" 2
"ENSG00000189375" 3
"ENSG00000229117" 2
"ENSG00000198918" 1
"ENSG00000116871" 19
"ENSG00000162641" 7
"ENSG00000115355" 37
"ENSG00000013503" 18
"ENSG00000222028" 5
"ENSG00000165801" 32
"ENSG00000157191" 3
"ENSG00000058804" 11
"ENSG00000198700" 10
"ENSG00000172590" 1
"ENSG00000118705" 4
"ENSG00000149273" 5
"ENSG00000140988" 9
"ENSG00000123444" 11
"ENSG00000145425" 7
"ENSG00000262814" 4
"ENSG00000177600" 2
"ENSG00000163902" 4
"ENSG00000128626" 4
"ENSG00000064763" 12
"ENSG00000125170" 8
"ENSG00000218336" 91
"ENSG00000198185" 28
"ENSG00000119906" 24
"ENSG00000058600" 19
"ENSG00000120008" 19
"ENSG00000139636" 9
"ENSG00000177189" 31
"ENSG00000071242" 9
"ENSG00000175634" 9
"ENSG00000108443" 10
"ENSG00000185448" 45
"ENSG00000198034" 1
"ENSG00000083845" 3
"ENSG00000129824" 1
"ENSG00000197355" 4
"ENSG00000117676" 10
"ENSG00000137154" 3
"ENSG00000180773" 11
"ENSG00000213965" 11
"ENSG00000135900" 6
"ENSG00000139719" 8
"ENSG00000166575" 7
"ENSG00000165501" 3
"ENSG00000165271" 16
"ENSG00000154945" 10
"ENSG00000237190" 3
"ENSG00000163449" 15
"ENSG00000183760" 10
"ENSG00000188227" 13
"ENSG00000129347" 10
"ENSG00000081692" 10
"ENSG00000175077" 6
"ENSG00000130150" 13
"ENSG00000147144" 14
"ENSG00000185924" 2
"ENSG00000196653" 11
"ENSG00000183914" 83
"ENSG00000176246" 15
"ENSG00000169484" 13
"ENSG00000176219" 11
"ENSG00000140067" 10
"ENSG00000151117" 7
"ENSG00000166689" 21
"ENSG00000179119" 15
"ENSG00000177800" 5
"ENSG00000177483" 23
"ENSG00000184945" 6
"ENSG00000135413" 6
"ENSG00000168661" 11
"ENSG00000158428" 11
"ENSG00000146243" 3
"ENSG00000253368" 2
"ENSG00000174950" 4
"ENSG00000165985" 5
"ENSG00000167302" 9
"ENSG00000173769" 49
"ENSG00000139926" 12
"ENSG00000166130" 2
"ENSG00000213512" 10
"ENSG00000167281" 7
"ENSG00000175711" 9
"ENSG00000156959" 7
"ENSG00000178665" 15
"ENSG00000234465" 5
"ENSG00000170571" 13
"ENSG00000165323" 163
"ENSG00000139350" 12
"ENSG00000203985" 3
"ENSG00000269113" 15
"ENSG00000197776" 6
"ENSG00000186074" 11
"ENSG00000123352" 8
"ENSG00000187801" 8
"ENSG00000168612" 5
"ENSG00000124104" 10
"ENSG00000132003" 18
"ENSG00000100599" 24
"ENSG00000197771" 11
"ENSG00000083814" 9
"ENSG00000165905" 10
"ENSG00000240563" 29
"ENSG00000171161" 10
"ENSG00000275099" 15
"ENSG00000185875" 9
"ENSG00000104043" 35
"ENSG00000176024" 16
"ENSG00000183303" 20
"ENSG00000182334" 18
"ENSG00000135362" 11
"ENSG00000170085" 8
"ENSG00000136718" 2
"ENSG00000065413" 19
"ENSG00000164509" 19
"ENSG00000166262" 21
"ENSG00000162341" 8
"ENSG00000179715" 18
"ENSG00000154889" 10
"ENSG00000050767" 19
"ENSG00000170484" 16
"ENSG00000164488" 17
"ENSG00000132000" 13
"ENSG00000100722" 16
"ENSG00000163517" 6
"ENSG00000164114" 17
"ENSG00000165807" 8
"ENSG00000121316" 10
"ENSG00000174501" 17
"ENSG00000120159" 3
"ENSG00000153395" 13
"ENSG00000197345" 3
"ENSG00000198093" 14
"ENSG00000159202" 4
"ENSG00000126562" 22
"ENSG00000165238" 56
"ENSG00000196632" 46
"ENSG00000145040" 4
"ENSG00000129965" 7
"ENSG00000139974" 8
"ENSG00000166118" 11
"ENSG00000162377" 3
"ENSG00000172377" 15
"ENSG00000279051" 11
"ENSG00000134321" 12
"ENSG00000158062" 8
"ENSG00000188676" 10
"ENSG00000213714" 7
"ENSG00000179919" 18
"ENSG00000135838" 3
"ENSG00000215529" 12
"ENSG00000132323" 7
"ENSG00000124374" 1
"ENSG00000183621" 24
"ENSG00000163701" 7
"ENSG00000184661" 22
"ENSG00000176402" 9
